commodity,year,stock_date,stock_month,reference_period_desc,agg_level,state_alpha,state_name,stocks_bu,stocks_mbu,load_time
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,IL,ILLINOIS,545376000.0,545.376,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,IL,ILLINOIS,270576000.0,270.576,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,IL,ILLINOIS,108460000.0,108.46,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,IL,ILLINOIS,30896000.0,30.896,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,IL,ILLINOIS,549186000.0,549.186,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,IL,ILLINOIS,332514000.0,332.514,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,IL,ILLINOIS,158522000.0,158.522,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,IL,ILLINOIS,46011000.0,46.011,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,IL,ILLINOIS,544216000.0,544.216,2026-01-12 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,IL,ILLINOIS,337728000.0,337.728,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,IL,ILLINOIS,173179000.0,173.179,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,IL,ILLINOIS,44149000.0,44.149,2026-01-12 12:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,IL,ILLINOIS,569666000.0,569.666,2026-03-31 12:00:00
SOYBEANS,2026,2026-03-01,3,FIRST OF MAR,STATE,IL,ILLINOIS,374952000.0,374.952,2026-03-31 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,120420000.0,120.42,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,52543000.0,52.543,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,15715000.0,15.715,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,218404000.0,218.404,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,121270000.0,121.27,2019-02-06 15:00:06
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,58422000.0,58.422,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,12043000.0,12.043,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,236674000.0,236.674,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,140249000.0,140.249,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,78066000.0,78.066,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,21085000.0,21.085,2019-02-06 15:00:06
SOYBEANS,2017,2017-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,243310000.0,243.31,2019-02-06 15:00:06
SOYBEANS,2018,2018-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,160468000.0,160.468,2019-02-06 15:00:06
SOYBEANS,2018,2018-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,74914000.0,74.914,2019-02-06 15:00:06
SOYBEANS,2018,2018-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,22034000.0,22.034,2019-02-06 15:00:06
SOYBEANS,2018,2018-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,295866000.0,295.866,2024-01-09 15:00:00
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,200837000.0,200.837,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,115711000.0,115.711,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,45514000.0,45.514,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,256873000.0,256.873,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,174295000.0,174.295,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,94845000.0,94.845,2024-01-09 15:00:00
SOYBEANS,2020,2020-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,24973000.0,24.973,2024-01-09 15:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,248448000.0,248.448,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,142496000.0,142.496,2024-01-09 15:00:00
SOYBEANS,2021,2021-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,66867000.0,66.867,2024-01-09 15:00:00
SOYBEANS,2021,2021-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,20319000.0,20.319,2024-01-09 15:00:00
SOYBEANS,2021,2021-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,272005000.0,272.005,2024-01-09 15:00:00
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,165525000.0,165.525,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,74938000.0,74.938,2024-01-09 15:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,25675000.0,25.675,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,279974000.0,279.974,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,147889000.0,147.889,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,74903000.0,74.903,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,16985000.0,16.985,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,247945000.0,247.945,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,149010000.0,149.01,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,73750000.0,73.75,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,26757000.0,26.757,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,262784000.0,262.784,2026-01-12 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,149837000.0,149.837,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,IN,INDIANA,71741000.0,71.741,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,IN,INDIANA,23722000.0,23.722,2026-01-12 12:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,IN,INDIANA,258700000.0,258.7,2026-03-31 12:00:00
SOYBEANS,2026,2026-03-01,3,FIRST OF MAR,STATE,IN,INDIANA,151566000.0,151.566,2026-03-31 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,65781000.0,65.781,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,33124000.0,33.124,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,8980000.0,8.98,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,106359000.0,106.359,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,64184000.0,64.184,2019-02-06 15:00:06
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,28278000.0,28.278,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,5340000.0,5.34,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,133656000.0,133.656,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,84194000.0,84.194,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,41624000.0,41.624,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,11118000.0,11.118,2019-02-06 15:00:06
SOYBEANS,2017,2017-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,147413000.0,147.413,2019-02-06 15:00:06
SOYBEANS,2018,2018-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,110890000.0,110.89,2019-02-06 15:00:06
SOYBEANS,2018,2018-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,55025000.0,55.025,2019-02-06 15:00:06
SOYBEANS,2018,2018-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,18461000.0,18.461,2019-02-06 15:00:06
SOYBEANS,2018,2018-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,167728000.0,167.728,2024-01-09 15:00:00
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,134849000.0,134.849,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,93514000.0,93.514,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,46805000.0,46.805,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,176592000.0,176.592,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,121843000.0,121.843,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,71079000.0,71.079,2024-01-09 15:00:00
SOYBEANS,2020,2020-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,25430000.0,25.43,2024-01-09 15:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,140585000.0,140.585,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,76203000.0,76.203,2024-01-09 15:00:00
SOYBEANS,2021,2021-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,39273000.0,39.273,2024-01-09 15:00:00
SOYBEANS,2021,2021-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,8924000.0,8.924,2024-01-09 15:00:00
SOYBEANS,2021,2021-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,138825000.0,138.825,2024-01-09 15:00:00
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,81808000.0,81.808,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,38332000.0,38.332,2024-01-09 15:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,8974000.0,8.974,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,96902000.0,96.902,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,59515000.0,59.515,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,33656000.0,33.656,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,7515000.0,7.515,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,86702000.0,86.702,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,59780000.0,59.78,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,30545000.0,30.545,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,10721000.0,10.721,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,113645000.0,113.645,2026-01-12 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,65734000.0,65.734,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,KS,KANSAS,33337000.0,33.337,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,KS,KANSAS,10330000.0,10.33,2026-01-12 12:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,KS,KANSAS,158139000.0,158.139,2026-03-31 12:00:00
SOYBEANS,2026,2026-03-01,3,FIRST OF MAR,STATE,KS,KANSAS,102246000.0,102.246,2026-03-31 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,KY,KENTUCKY,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,KY,KENTUCKY,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,KY,KENTUCKY,,,2026-03-31 12:00:00
SOYBEANS,2026,2026-03-01,3,FIRST OF MAR,STATE,KY,KENTUCKY,,,2026-03-31 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,LA,LOUISIANA,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,LA,LOUISIANA,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,LA,LOUISIANA,,,2026-03-31 12:00:00
SOYBEANS,2026,2026-03-01,3,FIRST OF MAR,STATE,LA,LOUISIANA,,,2026-03-31 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-12-01,12,FIRST OF DEC,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-03-01,3,FIRST OF MAR,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-06-01,6,FIRST OF JUN,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-09-01,9,FIRST OF SEP,STATE,MD,MARYLAND,,,2019-02-06 15:00:06
SOYBEANS,2018,2018-12-01,12,FIRST OF DEC,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-09-01,9,FIRST OF SEP,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-06-01,6,FIRST OF JUN,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-09-01,9,FIRST OF SEP,STATE,MD,MARYLAND,,,2024-01-09 15:00:00
