mapdate,state_alpha,none,d0,d1,d2,d3,d4,d0_plus,d1_plus,d2_plus,d3_plus,d4_plus,d0_only,d1_only,d2_only,d3_only,d4_only,dsci,validstart,validend
2018-12-18,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-18,2018-12-24
2018-12-25,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-25,2018-12-31
2019-01-01,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-01,2019-01-07
2019-01-08,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-08,2019-01-14
2019-01-15,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-15,2019-01-21
2019-01-22,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-22,2019-01-28
2019-01-29,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-29,2019-02-04
2019-02-05,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-05,2019-02-11
2019-02-12,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-12,2019-02-18
2019-02-19,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-19,2019-02-25
2019-02-26,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-26,2019-03-04
2019-03-05,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05,2019-03-11
2019-03-12,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-12,2019-03-18
2019-03-19,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-19,2019-03-25
2019-03-26,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-26,2019-04-01
2019-04-02,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-02,2019-04-08
2019-04-09,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-09,2019-04-15
2019-04-16,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,2019-04-22
2019-04-23,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-23,2019-04-29
2019-04-30,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-30,2019-05-06
2019-05-07,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-07,2019-05-13
2019-05-14,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-14,2019-05-20
2019-05-21,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-21,2019-05-27
2019-05-28,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-28,2019-06-03
2019-06-04,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-04,2019-06-10
2019-06-11,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-11,2019-06-17
2019-06-18,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-18,2019-06-24
2019-06-25,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-25,2019-07-01
2019-07-02,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-02,2019-07-08
2019-07-09,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-09,2019-07-15
2019-07-16,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-16,2019-07-22
2019-07-23,IL,88.48,11.52,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0,0.0,11.52,2019-07-23,2019-07-29
2019-07-30,IL,81.86,18.14,0.0,0.0,0.0,0.0,18.14,0.0,0.0,0.0,0.0,18.14,0.0,0.0,0.0,0.0,18.14,2019-07-30,2019-08-05
2019-08-06,IL,57.15,42.85,0.0,0.0,0.0,0.0,42.85,0.0,0.0,0.0,0.0,42.85,0.0,0.0,0.0,0.0,42.85,2019-08-06,2019-08-12
2019-08-13,IL,55.81,44.19,6.06,0.0,0.0,0.0,44.19,6.06,0.0,0.0,0.0,38.129999999999995,6.06,0.0,0.0,0.0,50.25,2019-08-13,2019-08-19
2019-08-20,IL,57.86,42.14,7.51,0.0,0.0,0.0,42.14,7.51,0.0,0.0,0.0,34.63,7.51,0.0,0.0,0.0,49.65,2019-08-20,2019-08-26
2019-08-27,IL,63.65,36.35,7.63,0.0,0.0,0.0,36.35,7.63,0.0,0.0,0.0,28.720000000000002,7.63,0.0,0.0,0.0,43.980000000000004,2019-08-27,2019-09-02
2019-09-03,IL,62.62,37.38,11.71,0.0,0.0,0.0,37.38,11.71,0.0,0.0,0.0,25.67,11.71,0.0,0.0,0.0,49.09,2019-09-03,2019-09-09
2019-09-10,IL,66.94,33.06,11.71,0.0,0.0,0.0,33.06,11.71,0.0,0.0,0.0,21.35,11.71,0.0,0.0,0.0,44.77,2019-09-10,2019-09-16
2019-09-17,IL,61.84,38.16,5.79,0.0,0.0,0.0,38.16,5.79,0.0,0.0,0.0,32.37,5.79,0.0,0.0,0.0,43.949999999999996,2019-09-17,2019-09-23
2019-09-24,IL,70.8,29.2,6.31,0.0,0.0,0.0,29.2,6.31,0.0,0.0,0.0,22.89,6.31,0.0,0.0,0.0,35.51,2019-09-24,2019-09-30
2019-10-01,IL,82.16,17.84,10.78,0.19,0.0,0.0,17.84,10.78,0.19,0.0,0.0,7.0600000000000005,10.59,0.19,0.0,0.0,28.81,2019-10-01,2019-10-07
2019-10-08,IL,78.58,21.42,10.73,0.13,0.0,0.0,21.42,10.73,0.13,0.0,0.0,10.690000000000001,10.6,0.13,0.0,0.0,32.28000000000001,2019-10-08,2019-10-14
2019-10-15,IL,83.37,16.63,11.74,0.13,0.0,0.0,16.63,11.74,0.13,0.0,0.0,4.889999999999999,11.61,0.13,0.0,0.0,28.499999999999996,2019-10-15,2019-10-21
2019-10-22,IL,86.91,13.09,0.64,0.0,0.0,0.0,13.09,0.64,0.0,0.0,0.0,12.45,0.64,0.0,0.0,0.0,13.73,2019-10-22,2019-10-28
2019-10-29,IL,99.31,0.69,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.69,2019-10-29,2019-11-04
2019-11-05,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-05,2019-11-11
2019-11-12,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-12,2019-11-18
2019-11-19,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-19,2019-11-25
2019-11-26,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-26,2019-12-02
2019-12-03,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-03,2019-12-09
2019-12-10,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-10,2019-12-16
2019-12-17,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-17,2019-12-23
2019-12-24,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-24,2019-12-30
2019-12-31,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-31,2020-01-06
2020-01-07,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-07,2020-01-13
2020-01-14,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14,2020-01-20
2020-01-21,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-21,2020-01-27
2020-01-28,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-28,2020-02-03
2020-02-04,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-04,2020-02-10
2020-02-11,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-11,2020-02-17
2020-02-18,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-18,2020-02-24
2020-02-25,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,2020-03-02
2020-03-03,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-03,2020-03-09
2020-03-10,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-10,2020-03-16
2020-03-17,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,2020-03-23
2020-03-24,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,2020-03-30
2020-03-31,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-31,2020-04-06
2020-04-07,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-07,2020-04-13
2020-04-14,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-14,2020-04-20
2020-04-21,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-21,2020-04-27
2020-04-28,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-28,2020-05-04
2020-05-05,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-05,2020-05-11
2020-05-12,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-12,2020-05-18
2020-05-19,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-19,2020-05-25
2020-05-26,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-26,2020-06-01
2020-06-02,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-02,2020-06-08
2020-06-09,IL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-09,2020-06-15
2020-06-16,IL,95.41,4.59,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,4.59,2020-06-16,2020-06-22
2020-06-23,IL,69.62,30.38,0.0,0.0,0.0,0.0,30.38,0.0,0.0,0.0,0.0,30.38,0.0,0.0,0.0,0.0,30.38,2020-06-23,2020-06-29
2020-06-30,IL,72.91,27.09,0.0,0.0,0.0,0.0,27.09,0.0,0.0,0.0,0.0,27.09,0.0,0.0,0.0,0.0,27.09,2020-06-30,2020-07-06
2020-07-07,IL,80.39,19.61,0.97,0.0,0.0,0.0,19.61,0.97,0.0,0.0,0.0,18.64,0.97,0.0,0.0,0.0,20.58,2020-07-07,2020-07-13
2020-07-14,IL,81.28,18.72,4.14,0.0,0.0,0.0,18.72,4.14,0.0,0.0,0.0,14.579999999999998,4.14,0.0,0.0,0.0,22.86,2020-07-14,2020-07-20
2020-07-21,IL,87.2,12.8,0.68,0.0,0.0,0.0,12.8,0.68,0.0,0.0,0.0,12.120000000000001,0.68,0.0,0.0,0.0,13.48,2020-07-21,2020-07-27
2020-07-28,IL,94.05,5.95,0.24,0.0,0.0,0.0,5.95,0.24,0.0,0.0,0.0,5.71,0.24,0.0,0.0,0.0,6.19,2020-07-28,2020-08-03
2020-08-04,IL,97.93,2.07,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,2.07,2020-08-04,2020-08-10
2020-08-11,IL,93.74,6.26,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,6.26,2020-08-11,2020-08-17
2020-08-18,IL,84.58,15.42,0.0,0.0,0.0,0.0,15.42,0.0,0.0,0.0,0.0,15.42,0.0,0.0,0.0,0.0,15.42,2020-08-18,2020-08-24
2020-08-25,IL,54.37,45.63,4.27,0.0,0.0,0.0,45.63,4.27,0.0,0.0,0.0,41.36,4.27,0.0,0.0,0.0,49.900000000000006,2020-08-25,2020-08-31
2020-09-01,IL,37.57,62.43,25.76,0.0,0.0,0.0,62.43,25.76,0.0,0.0,0.0,36.67,25.76,0.0,0.0,0.0,88.19,2020-09-01,2020-09-07
2020-09-08,IL,42.31,57.69,17.07,0.0,0.0,0.0,57.69,17.07,0.0,0.0,0.0,40.62,17.07,0.0,0.0,0.0,74.75999999999999,2020-09-08,2020-09-14
2020-09-15,IL,41.53,58.47,7.6,0.0,0.0,0.0,58.47,7.6,0.0,0.0,0.0,50.87,7.6,0.0,0.0,0.0,66.07,2020-09-15,2020-09-21
2020-09-22,IL,42.49,57.51,5.78,0.0,0.0,0.0,57.51,5.78,0.0,0.0,0.0,51.73,5.78,0.0,0.0,0.0,63.29,2020-09-22,2020-09-28
2020-09-29,IL,42.28,57.72,3.69,0.0,0.0,0.0,57.72,3.69,0.0,0.0,0.0,54.03,3.69,0.0,0.0,0.0,61.41,2020-09-29,2020-10-05
2020-10-06,IL,47.05,52.95,11.67,0.0,0.0,0.0,52.95,11.67,0.0,0.0,0.0,41.28,11.67,0.0,0.0,0.0,64.62,2020-10-06,2020-10-12
2020-10-13,IL,42.16,57.84,21.36,0.0,0.0,0.0,57.84,21.36,0.0,0.0,0.0,36.480000000000004,21.36,0.0,0.0,0.0,79.2,2020-10-13,2020-10-19
2020-10-20,IL,38.92,61.08,18.88,1.86,0.0,0.0,61.08,18.88,1.86,0.0,0.0,42.2,17.02,1.86,0.0,0.0,81.82,2020-10-20,2020-10-26
2020-10-27,IL,50.86,49.14,15.27,0.0,0.0,0.0,49.14,15.27,0.0,0.0,0.0,33.870000000000005,15.27,0.0,0.0,0.0,64.41,2020-10-27,2020-11-02
2020-11-03,IL,58.76,41.24,13.08,0.0,0.0,0.0,41.24,13.08,0.0,0.0,0.0,28.160000000000004,13.08,0.0,0.0,0.0,54.32,2020-11-03,2020-11-09
2020-11-10,IL,52.36,47.64,14.4,1.68,0.0,0.0,47.64,14.4,1.68,0.0,0.0,33.24,12.72,1.68,0.0,0.0,63.72,2020-11-10,2020-11-16
2020-11-17,IL,58.5,41.5,12.54,1.68,0.0,0.0,41.5,12.54,1.68,0.0,0.0,28.96,10.86,1.68,0.0,0.0,55.72,2020-11-17,2020-11-23
2020-11-24,IL,49.78,50.22,12.54,1.68,0.0,0.0,50.22,12.54,1.68,0.0,0.0,37.68,10.86,1.68,0.0,0.0,64.44,2020-11-24,2020-11-30
2020-12-01,IL,58.16,41.84,9.87,1.68,0.0,0.0,41.84,9.87,1.68,0.0,0.0,31.970000000000006,8.19,1.68,0.0,0.0,53.39,2020-12-01,2020-12-07
2020-12-08,IL,58.2,41.8,13.08,2.02,0.0,0.0,41.8,13.08,2.02,0.0,0.0,28.72,11.06,2.02,0.0,0.0,56.9,2020-12-08,2020-12-14
2020-12-15,IL,59.33,40.67,13.08,2.02,0.0,0.0,40.67,13.08,2.02,0.0,0.0,27.590000000000003,11.06,2.02,0.0,0.0,55.77,2020-12-15,2020-12-21
2020-12-22,IL,59.33,40.67,13.08,2.02,0.0,0.0,40.67,13.08,2.02,0.0,0.0,27.590000000000003,11.06,2.02,0.0,0.0,55.77,2020-12-22,2020-12-28
2020-12-29,IL,54.89,45.11,16.36,2.02,0.0,0.0,45.11,16.36,2.02,0.0,0.0,28.75,14.34,2.02,0.0,0.0,63.49,2020-12-29,2021-01-04
2021-01-05,IL,61.32,38.68,16.07,1.39,0.0,0.0,38.68,16.07,1.39,0.0,0.0,22.61,14.68,1.39,0.0,0.0,56.14,2021-01-05,2021-01-11
2021-01-12,IL,61.32,38.68,14.89,1.39,0.0,0.0,38.68,14.89,1.39,0.0,0.0,23.79,13.5,1.39,0.0,0.0,54.96,2021-01-12,2021-01-18
2021-01-19,IL,61.32,38.68,14.89,1.39,0.0,0.0,38.68,14.89,1.39,0.0,0.0,23.79,13.5,1.39,0.0,0.0,54.96,2021-01-19,2021-01-25
2021-01-26,IL,58.65,41.35,16.0,0.73,0.0,0.0,41.35,16.0,0.73,0.0,0.0,25.35,15.27,0.73,0.0,0.0,58.08,2021-01-26,2021-02-01
2021-02-02,IL,67.42,32.58,10.74,0.0,0.0,0.0,32.58,10.74,0.0,0.0,0.0,21.839999999999996,10.74,0.0,0.0,0.0,43.32,2021-02-02,2021-02-08
2021-02-09,IL,74.32,25.68,7.37,0.0,0.0,0.0,25.68,7.37,0.0,0.0,0.0,18.31,7.37,0.0,0.0,0.0,33.05,2021-02-09,2021-02-15
2021-02-16,IL,74.32,25.68,7.37,0.0,0.0,0.0,25.68,7.37,0.0,0.0,0.0,18.31,7.37,0.0,0.0,0.0,33.05,2021-02-16,2021-02-22
2021-02-23,IL,74.32,25.68,7.37,0.0,0.0,0.0,25.68,7.37,0.0,0.0,0.0,18.31,7.37,0.0,0.0,0.0,33.05,2021-02-23,2021-03-01
2021-03-02,IL,78.12,21.88,4.19,0.0,0.0,0.0,21.88,4.19,0.0,0.0,0.0,17.689999999999998,4.19,0.0,0.0,0.0,26.07,2021-03-02,2021-03-08
2021-03-09,IL,78.05,21.95,4.19,0.0,0.0,0.0,21.95,4.19,0.0,0.0,0.0,17.759999999999998,4.19,0.0,0.0,0.0,26.14,2021-03-09,2021-03-15
2021-03-16,IL,75.99,24.01,4.19,0.0,0.0,0.0,24.01,4.19,0.0,0.0,0.0,19.82,4.19,0.0,0.0,0.0,28.200000000000003,2021-03-16,2021-03-22
2021-03-23,IL,84.48,15.52,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,15.52,2021-03-23,2021-03-29
2021-03-30,IL,86.11,13.89,0.0,0.0,0.0,0.0,13.89,0.0,0.0,0.0,0.0,13.89,0.0,0.0,0.0,0.0,13.89,2021-03-30,2021-04-05
2021-04-06,IL,81.76,18.24,0.57,0.0,0.0,0.0,18.24,0.57,0.0,0.0,0.0,17.669999999999998,0.57,0.0,0.0,0.0,18.81,2021-04-06,2021-04-12
2021-04-13,IL,83.74,16.26,0.57,0.0,0.0,0.0,16.26,0.57,0.0,0.0,0.0,15.690000000000001,0.57,0.0,0.0,0.0,16.830000000000002,2021-04-13,2021-04-19
2021-04-20,IL,77.53,22.47,3.18,0.0,0.0,0.0,22.47,3.18,0.0,0.0,0.0,19.29,3.18,0.0,0.0,0.0,25.65,2021-04-20,2021-04-26
2021-04-27,IL,47.06,52.94,6.63,0.0,0.0,0.0,52.94,6.63,0.0,0.0,0.0,46.309999999999995,6.63,0.0,0.0,0.0,59.57,2021-04-27,2021-05-03
2021-05-04,IL,56.63,43.37,12.0,0.0,0.0,0.0,43.37,12.0,0.0,0.0,0.0,31.369999999999997,12.0,0.0,0.0,0.0,55.37,2021-05-04,2021-05-10
2021-05-11,IL,74.95,25.05,6.58,0.0,0.0,0.0,25.05,6.58,0.0,0.0,0.0,18.47,6.58,0.0,0.0,0.0,31.630000000000003,2021-05-11,2021-05-17
2021-05-18,IL,73.5,26.5,6.58,2.85,0.0,0.0,26.5,6.58,2.85,0.0,0.0,19.92,3.73,2.85,0.0,0.0,35.93,2021-05-18,2021-05-24
2021-05-25,IL,73.51,26.49,6.58,2.85,0.0,0.0,26.49,6.58,2.85,0.0,0.0,19.909999999999997,3.73,2.85,0.0,0.0,35.92,2021-05-25,2021-05-31
2021-06-01,IL,83.03,16.97,6.92,4.58,0.0,0.0,16.97,6.92,4.58,0.0,0.0,10.049999999999999,2.34,4.58,0.0,0.0,28.47,2021-06-01,2021-06-07
2021-06-08,IL,79.11,20.89,8.52,4.58,0.0,0.0,20.89,8.52,4.58,0.0,0.0,12.370000000000001,3.9399999999999995,4.58,0.0,0.0,33.99,2021-06-08,2021-06-14
2021-06-15,IL,79.52,20.48,9.18,6.43,2.84,0.0,20.48,9.18,6.43,2.84,0.0,11.3,2.75,3.59,2.84,0.0,38.93000000000001,2021-06-15,2021-06-21
2021-06-22,IL,76.42,23.58,9.18,3.12,0.96,0.0,23.58,9.18,3.12,0.96,0.0,14.399999999999999,6.06,2.16,0.96,0.0,36.839999999999996,2021-06-22,2021-06-28
2021-06-29,IL,85.12,14.88,7.55,2.22,0.96,0.0,14.88,7.55,2.22,0.96,0.0,7.330000000000001,5.33,1.2600000000000002,0.96,0.0,25.61,2021-06-29,2021-07-05
2021-07-06,IL,85.88,14.12,7.4,2.22,0.96,0.0,14.12,7.4,2.22,0.96,0.0,6.719999999999999,5.18,1.2600000000000002,0.96,0.0,24.7,2021-07-06,2021-07-12
2021-07-13,IL,89.34,10.66,7.32,2.4,0.96,0.0,10.66,7.32,2.4,0.96,0.0,3.34,4.92,1.44,0.96,0.0,21.34,2021-07-13,2021-07-19
2021-07-20,IL,90.26,9.74,7.17,2.31,0.0,0.0,9.74,7.17,2.31,0.0,0.0,2.5700000000000003,4.859999999999999,2.31,0.0,0.0,19.22,2021-07-20,2021-07-26
2021-07-27,IL,90.26,9.74,7.17,2.31,0.0,0.0,9.74,7.17,2.31,0.0,0.0,2.5700000000000003,4.859999999999999,2.31,0.0,0.0,19.22,2021-07-27,2021-08-02
2021-08-03,IL,89.01,10.99,6.0,2.19,0.0,0.0,10.99,6.0,2.19,0.0,0.0,4.99,3.81,2.19,0.0,0.0,19.180000000000003,2021-08-03,2021-08-09
2021-08-10,IL,84.8,15.2,6.05,1.19,0.0,0.0,15.2,6.05,1.19,0.0,0.0,9.149999999999999,4.859999999999999,1.19,0.0,0.0,22.44,2021-08-10,2021-08-16
2021-08-17,IL,84.58,15.42,7.33,0.79,0.0,0.0,15.42,7.33,0.79,0.0,0.0,8.09,6.54,0.79,0.0,0.0,23.54,2021-08-17,2021-08-23
2021-08-24,IL,78.37,21.63,7.93,0.79,0.0,0.0,21.63,7.93,0.79,0.0,0.0,13.7,7.14,0.79,0.0,0.0,30.349999999999998,2021-08-24,2021-08-30
2021-08-31,IL,80.37,19.63,9.96,0.79,0.0,0.0,19.63,9.96,0.79,0.0,0.0,9.669999999999998,9.170000000000002,0.79,0.0,0.0,30.38,2021-08-31,2021-09-06
2021-09-07,IL,82.22,17.78,9.81,0.79,0.0,0.0,17.78,9.81,0.79,0.0,0.0,7.970000000000001,9.02,0.79,0.0,0.0,28.380000000000003,2021-09-07,2021-09-13
2021-09-14,IL,67.06,32.94,10.11,0.79,0.0,0.0,32.94,10.11,0.79,0.0,0.0,22.83,9.32,0.79,0.0,0.0,43.839999999999996,2021-09-14,2021-09-20
2021-09-21,IL,70.44,29.56,13.3,3.53,0.33,0.0,29.56,13.3,3.53,0.33,0.0,16.259999999999998,9.770000000000001,3.1999999999999997,0.33,0.0,46.72,2021-09-21,2021-09-27
2021-09-28,IL,74.77,25.23,16.01,8.78,0.68,0.0,25.23,16.01,8.78,0.68,0.0,9.219999999999999,7.230000000000002,8.1,0.68,0.0,50.7,2021-09-28,2021-10-04
2021-10-05,IL,76.35,23.65,16.04,9.46,0.68,0.0,23.65,16.04,9.46,0.68,0.0,7.609999999999999,6.579999999999998,8.780000000000001,0.68,0.0,49.83,2021-10-05,2021-10-11
2021-10-12,IL,80.69,19.31,11.58,1.37,0.0,0.0,19.31,11.58,1.37,0.0,0.0,7.729999999999999,10.21,1.37,0.0,0.0,32.26,2021-10-12,2021-10-18
