mapdate,stateabbreviation,none,d0,d1,d2,d3,d4,validstart,validend,statisticformatid,state_alpha
2016-07-05,MO,79.46,20.54,4.32,0.0,0.0,0.0,2016-07-05,2016-07-11,1,MO
2016-06-28,MO,46.11,53.89,4.32,0.0,0.0,0.0,2016-06-28,2016-07-04,1,MO
2016-06-21,MO,43.25,56.75,2.51,0.0,0.0,0.0,2016-06-21,2016-06-27,1,MO
2016-06-14,MO,47.0,53.0,0.0,0.0,0.0,0.0,2016-06-14,2016-06-20,1,MO
2016-06-07,MO,80.55,19.45,0.0,0.0,0.0,0.0,2016-06-07,2016-06-13,1,MO
2016-05-31,MO,80.67,19.33,0.0,0.0,0.0,0.0,2016-05-31,2016-06-06,1,MO
2016-05-24,MO,84.48,15.52,0.0,0.0,0.0,0.0,2016-05-24,2016-05-30,1,MO
2016-05-17,MO,84.48,15.52,0.0,0.0,0.0,0.0,2016-05-17,2016-05-23,1,MO
2016-05-10,MO,45.54,54.46,8.25,0.0,0.0,0.0,2016-05-10,2016-05-16,1,MO
2016-05-03,MO,44.47,55.53,8.25,0.0,0.0,0.0,2016-05-03,2016-05-09,1,MO
2016-04-26,MO,24.17,75.83,14.37,0.0,0.0,0.0,2016-04-26,2016-05-02,1,MO
2016-04-19,MO,31.74,68.26,6.12,0.0,0.0,0.0,2016-04-19,2016-04-25,1,MO
2016-04-12,MO,48.72,51.28,6.1,0.0,0.0,0.0,2016-04-12,2016-04-18,1,MO
2016-04-05,MO,49.58,50.42,0.0,0.0,0.0,0.0,2016-04-05,2016-04-11,1,MO
2016-03-29,MO,48.75,51.25,0.0,0.0,0.0,0.0,2016-03-29,2016-04-04,1,MO
2016-03-22,MO,99.63,0.37,0.0,0.0,0.0,0.0,2016-03-22,2016-03-28,1,MO
2016-03-15,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-03-15,2016-03-21,1,MO
2016-03-08,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-03-08,2016-03-14,1,MO
2016-03-01,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-03-01,2016-03-07,1,MO
2016-02-23,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-02-23,2016-02-29,1,MO
2016-02-16,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-02-16,2016-02-22,1,MO
2016-02-09,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-02-09,2016-02-15,1,MO
2016-02-02,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-02-02,2016-02-08,1,MO
2016-01-26,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-01-26,2016-02-01,1,MO
2016-01-19,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-01-19,2016-01-25,1,MO
2016-01-12,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-01-12,2016-01-18,1,MO
2016-01-05,MO,100.0,0.0,0.0,0.0,0.0,0.0,2016-01-05,2016-01-11,1,MO
2015-12-29,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-12-29,2016-01-04,1,MO
2015-12-22,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-12-22,2015-12-28,1,MO
2015-12-15,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-12-15,2015-12-21,1,MO
2015-12-08,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-12-08,2015-12-14,1,MO
2015-12-01,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-12-01,2015-12-07,1,MO
2015-11-24,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-11-24,2015-11-30,1,MO
2015-11-17,MO,49.71,50.29,0.0,0.0,0.0,0.0,2015-11-17,2015-11-23,1,MO
2015-11-10,MO,8.94,91.06,35.14,0.0,0.0,0.0,2015-11-10,2015-11-16,1,MO
2015-11-03,MO,8.91,91.09,35.14,0.0,0.0,0.0,2015-11-03,2015-11-09,1,MO
2015-10-27,MO,11.88,88.12,36.07,0.0,0.0,0.0,2015-10-27,2015-11-02,1,MO
2015-10-20,MO,29.74,70.26,24.39,0.0,0.0,0.0,2015-10-20,2015-10-26,1,MO
2015-10-13,MO,34.49,65.51,9.34,0.0,0.0,0.0,2015-10-13,2015-10-19,1,MO
2015-10-06,MO,49.48,50.52,3.95,0.0,0.0,0.0,2015-10-06,2015-10-12,1,MO
2015-09-29,MO,69.09,30.91,0.0,0.0,0.0,0.0,2015-09-29,2015-10-05,1,MO
2015-09-22,MO,84.19,15.81,0.0,0.0,0.0,0.0,2015-09-22,2015-09-28,1,MO
2015-09-15,MO,97.45,2.55,0.0,0.0,0.0,0.0,2015-09-15,2015-09-21,1,MO
2015-09-08,MO,97.62,2.38,0.0,0.0,0.0,0.0,2015-09-08,2015-09-14,1,MO
2015-09-01,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,2015-09-07,1,MO
2015-08-25,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-08-25,2015-08-31,1,MO
2015-08-18,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-08-18,2015-08-24,1,MO
2015-08-11,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-08-11,2015-08-17,1,MO
2015-08-04,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-08-04,2015-08-10,1,MO
2015-07-28,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-07-28,2015-08-03,1,MO
2015-07-21,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-07-21,2015-07-27,1,MO
2015-07-14,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-07-14,2015-07-20,1,MO
2015-07-07,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-07-07,2015-07-13,1,MO
2015-06-30,MO,99.6,0.4,0.0,0.0,0.0,0.0,2015-06-30,2015-07-06,1,MO
2015-06-23,MO,99.6,0.4,0.0,0.0,0.0,0.0,2015-06-23,2015-06-29,1,MO
2015-06-16,MO,99.51,0.49,0.0,0.0,0.0,0.0,2015-06-16,2015-06-22,1,MO
2015-06-09,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-06-09,2015-06-15,1,MO
2015-06-02,MO,100.0,0.0,0.0,0.0,0.0,0.0,2015-06-02,2015-06-08,1,MO
2015-05-26,MO,97.36,2.64,0.0,0.0,0.0,0.0,2015-05-26,2015-06-01,1,MO
