commodity,year,stock_date,stock_month,reference_period_desc,agg_level,state_alpha,state_name,stocks_bu,stocks_mbu,on_farm_stocks_bu,on_farm_stocks_mbu,off_farm_stocks_bu,off_farm_stocks_mbu,on_farm_share_pct,off_farm_share_pct,load_time
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,MN,MINNESOTA,469251000.0,469.251,325000000.0,325.0,144251000.0,144.251,69.25930898389136,30.740691016108652,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,MN,MINNESOTA,142578000.0,142.578,70000000.0,70.0,72578000.0,72.578,49.09593345396905,50.90406654603095,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,MN,MINNESOTA,1245926000.0,1245.926,900000000.0,900.0,345926000.0,345.926,72.23542971251905,27.76457028748096,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,MN,MINNESOTA,856339000.0,856.339,590000000.0,590.0,266339000.0,266.339,68.89794812568385,31.10205187431613,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,MN,MINNESOTA,500323000.0,500.323,365000000.0,365.0,135323000.0,135.323,72.95287244440092,27.047127555599086,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,MN,MINNESOTA,135110000.0,135.11,61000000.0,61.0,74110000.0,74.11,45.14839760195396,54.851602398046026,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,MN,MINNESOTA,1380800000.0,1380.8,1040000000.0,1040.0,340800000.0,340.8,75.31865585168018,24.681344148319816,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,MN,MINNESOTA,917322000.0,917.322,650000000.0,650.0,267322000.0,267.322,70.8584335707636,29.14156642923641,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,MN,MINNESOTA,618810000.0,618.81,460000000.0,460.0,158810000.0,158.81,74.33622598212699,25.663774017873013,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,MN,MINNESOTA,195877000.0,195.877,100000000.0,100.0,95877000.0,95.877,51.05244617795861,48.94755382204138,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,MN,MINNESOTA,1330891000.0,1330.891,1020000000.0,1020.0,310891000.0,310.891,76.64038602710515,23.35961397289485,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,MN,MINNESOTA,936657000.0,936.657,660000000.0,660.0,276657000.0,276.657,70.46336065389998,29.536639346100007,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,MN,MINNESOTA,539923000.0,539.923,380000000.0,380.0,159923000.0,159.923,70.38040609494317,29.619593905056835,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,MN,MINNESOTA,176410000.0,176.41,96000000.0,96.0,80410000.0,80.41,54.41868374808685,45.58131625191316,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,MN,MINNESOTA,1540636000.0,1540.636,1200000000.0,1200.0,340636000.0,340.636,77.88991040063974,22.110089599360265,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,MN,MINNESOTA,1079741000.0,1079.741,810000000.0,810.0,269741000.0,269.741,75.01799042548166,24.982009574518333,2026-06-30 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,MN,MINNESOTA,647999000.0,647.999,465000000.0,465.0,182999000.0,182.999,71.75936999902778,28.24063000097222,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,271363000.0,271.363,170000000.0,170.0,101363000.0,101.363,62.64671307436902,37.35328692563098,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,146656000.0,146.656,88000000.0,88.0,58656000.0,58.656,60.00436395374209,39.99563604625791,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,56666000.0,56.666,29500000.0,29.5,27166000.0,27.166,52.05943599336463,47.94056400663538,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,315678000.0,315.678,215000000.0,215.0,100678000.0,100.678,68.10737523679192,31.892624763208076,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,210684000.0,210.684,125000000.0,125.0,85684000.0,85.684,59.33056140950428,40.669438590495716,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,102203000.0,102.203,52000000.0,52.0,50203000.0,50.203,50.87913270647633,49.12086729352367,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,44986000.0,44.986,20500000.0,20.5,24486000.0,24.486,45.569732805761795,54.43026719423821,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,375609000.0,375.609,260000000.0,260.0,115609000.0,115.609,69.22091856158931,30.77908143841069,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,243260000.0,243.26,155000000.0,155.0,88260000.0,88.26,63.717832771520186,36.282167228479814,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,124931000.0,124.931,73000000.0,73.0,51931000.0,51.931,58.43225460454171,41.567745395458296,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,59356000.0,59.356,26000000.0,26.0,33356000.0,33.356,43.80349080126693,56.19650919873307,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,421298000.0,421.298,305000000.0,305.0,116298000.0,116.298,72.39531163214636,27.604688367853637,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,256460000.0,256.46,165000000.0,165.0,91460000.0,91.46,64.33751852140685,35.66248147859316,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,134072000.0,134.072,81000000.0,81.0,53072000.0,53.072,60.415299242198216,39.58470075780178,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,51559000.0,51.559,21500000.0,21.5,30059000.0,30.059,41.69980022886402,58.300199771135986,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,355613000.0,355.613,250000000.0,250.0,105613000.0,105.613,70.3011419717502,29.69885802824981,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,231733000.0,231.733,145000000.0,145.0,86733000.0,86.733,62.572011754907585,37.427988245092415,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,137026000.0,137.026,81000000.0,81.0,56026000.0,56.026,59.11286909053756,40.887130909462435,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,62346000.0,62.346,31500000.0,31.5,30846000.0,30.846,50.52449234914831,49.4755076508517,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,357833000.0,357.833,250000000.0,250.0,107833000.0,107.833,69.86499288774371,30.135007112256275,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,261630000.0,261.63,170000000.0,170.0,91630000.0,91.63,64.9772579597141,35.0227420402859,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,166665000.0,166.665,120000000.0,120.0,46665000.0,46.665,72.00072000720009,27.99927999279993,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,57133000.0,57.133,28000000.0,28.0,29133000.0,29.133,49.008453958307804,50.991546041692196,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,419402000.0,419.402,305000000.0,305.0,114402000.0,114.402,72.72259073633411,27.277409263665888,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,272174000.0,272.174,165000000.0,165.0,107174000.0,107.174,60.62298382652275,39.377016173477266,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,120368000.0,120.368,58000000.0,58.0,62368000.0,62.368,48.18556426957331,51.8144357304267,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,50159000.0,50.159,28000000.0,28.0,22159000.0,22.159,55.822484499292244,44.17751550070775,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,333693000.0,333.693,230000000.0,230.0,103693000.0,103.693,68.92562924604351,31.074370753956483,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,203857000.0,203.857,120000000.0,120.0,83857000.0,83.857,58.86479247707952,41.13520752292048,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,130006000.0,130.006,80000000.0,80.0,50006000.0,50.006,61.53562143285695,38.46437856714305,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,34161000.0,34.161,17000000.0,17.0,17161000.0,17.161,49.764351160680306,50.235648839319694,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,361343000.0,361.343,260000000.0,260.0,101343000.0,101.343,71.95379459405606,28.046205405943937,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,249910000.0,249.91,160000000.0,160.0,89910000.0,89.91,64.02304829738706,35.97695170261294,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,136749000.0,136.749,90000000.0,90.0,46749000.0,46.749,65.8140096088454,34.185990391154604,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,63260000.0,63.26,41500000.0,41.5,21760000.0,21.76,65.60227631994941,34.39772368005059,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,407433000.0,407.433,300000000.0,300.0,107433000.0,107.433,73.63173822444426,26.36826177555574,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,289917000.0,289.917,200000000.0,200.0,89917000.0,89.917,68.98526129892349,31.014738701076517,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,191546000.0,191.546,135000000.0,135.0,56546000.0,56.546,70.47915383249976,29.52084616750024,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,68303000.0,68.303,33000000.0,33.0,35303000.0,35.303,48.3141296868366,51.685870313163406,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,425766000.0,425.766,310000000.0,310.0,115766000.0,115.766,72.80994724801886,27.190052751981135,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,289872000.0,289.872,190000000.0,190.0,99872000.0,99.872,65.54617210354915,34.453827896450846,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,150590000.0,150.59,100000000.0,100.0,50590000.0,50.59,66.40547181087722,33.594528189122784,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,MO,MISSOURI,50223000.0,50.223,24000000.0,24.0,26223000.0,26.223,47.78687055731438,52.21312944268563,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,MO,MISSOURI,464200000.0,464.2,350000000.0,350.0,114200000.0,114.2,75.39853511417492,24.601464885825077,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,MO,MISSOURI,299688000.0,299.688,205000000.0,205.0,94688000.0,94.688,68.40447398627907,31.59552601372094,2026-06-30 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,MO,MISSOURI,149088000.0,149.088,98000000.0,98.0,51088000.0,51.088,65.73298991199829,34.26701008800172,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,16067000.0,16.067,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,5598000.0,5.598,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,1688000.0,1.688,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,21102000.0,21.102,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,20028000.0,20.028,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,8794000.0,8.794,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,28707000.0,28.707,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,25351000.0,25.351,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,13080000.0,13.08,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,1918000.0,1.918,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,25533000.0,25.533,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,18626000.0,18.626,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,11194000.0,11.194,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,1654000.0,1.654,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,23329000.0,23.329,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,21978000.0,21.978,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,13477000.0,13.477,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,730000.0,0.73,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,28225000.0,28.225,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,25850000.0,25.85,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,13348000.0,13.348,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,4791000.0,4.791,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,21717000.0,21.717,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,19170000.0,19.17,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,9501000.0,9.501,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,4387000.0,4.387,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,12604000.0,12.604,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,21157000.0,21.157,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,8131000.0,8.131,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,3346000.0,3.346,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,19684000.0,19.684,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,22086000.0,22.086,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,11127000.0,11.127,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,3319000.0,3.319,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,22355000.0,22.355,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,18779000.0,18.779,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,11062000.0,11.062,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,2973000.0,2.973,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,20456000.0,20.456,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,16084000.0,16.084,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,7358000.0,7.358,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,MS,MISSISSIPPI,,,,,4273000.0,4.273,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,MS,MISSISSIPPI,,,,,22058000.0,22.058,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,MS,MISSISSIPPI,,,,,18557000.0,18.557,,,2026-06-30 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,MS,MISSISSIPPI,,,,,9777000.0,9.777,,,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,MT,MONTANA,,,,,56000.0,0.056,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,MT,MONTANA,,,,,50000.0,0.05,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,MT,MONTANA,,,,,36000.0,0.036,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,MT,MONTANA,,,,,205000.0,0.205,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,MT,MONTANA,,,,,55000.0,0.055,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,MT,MONTANA,,,,,29000.0,0.029,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,MT,MONTANA,,,,,28000.0,0.028,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,MT,MONTANA,,,,,116000.0,0.116,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,MT,MONTANA,,,,,109000.0,0.109,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,MT,MONTANA,,,,,63000.0,0.063,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,MT,MONTANA,,,,,57000.0,0.057,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,MT,MONTANA,,,,,92000.0,0.092,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,MT,MONTANA,,,,,67000.0,0.067,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,MT,MONTANA,,,,,44000.0,0.044,,,2019-02-06 15:00:06
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,MT,MONTANA,,,,,233000.0,0.233,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,MT,MONTANA,,,,,51000.0,0.051,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,MT,MONTANA,,,,,52000.0,0.052,,,2024-01-09 15:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,MT,MONTANA,,,,,57000.0,0.057,,,2025-01-10 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,34118000.0,34.118,13000000.0,13.0,21118000.0,21.118,38.10305410633683,61.89694589366316,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,20277000.0,20.277,6500000.0,6.5,13777000.0,13.777,32.05602406667653,67.94397593332346,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,NC,NORTH CAROLINA,10968000.0,10.968,1800000.0,1.8,9168000.0,9.168,16.411378555798688,83.58862144420131,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,NC,NORTH CAROLINA,54430000.0,54.43,26000000.0,26.0,28430000.0,28.43,47.767775124012495,52.23222487598751,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,36846000.0,36.846,11000000.0,11.0,25846000.0,25.846,29.853986864245783,70.14601313575423,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,22611000.0,22.611,4400000.0,4.4,18211000.0,18.211,19.459555083808766,80.54044491619122,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,NC,NORTH CAROLINA,9612000.0,9.612,1700000.0,1.7,7912000.0,7.912,17.68622555139409,82.3137744486059,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,NC,NORTH CAROLINA,82089000.0,82.089,34000000.0,34.0,48089000.0,48.089,41.41846045146122,58.581539548538785,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,47536000.0,47.536,13000000.0,13.0,34536000.0,34.536,27.347694378996966,72.65230562100304,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,27769000.0,27.769,5400000.0,5.4,22369000.0,22.369,19.446144981814257,80.55385501818574,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,NC,NORTH CAROLINA,10270000.0,10.27,2200000.0,2.2,8070000.0,8.07,21.42161635832522,78.57838364167479,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,NC,NORTH CAROLINA,82069000.0,82.069,35000000.0,35.0,47069000.0,47.069,42.64704090460466,57.35295909539534,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,51227000.0,51.227,17000000.0,17.0,34227000.0,34.227,33.18562476818865,66.81437523181135,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,22518000.0,22.518,4100000.0,4.1,18418000.0,18.418,18.207656097344344,81.79234390265565,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,NC,NORTH CAROLINA,8471000.0,8.471,1500000.0,1.5,6971000.0,6.971,17.707472553417542,82.29252744658245,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,NC,NORTH CAROLINA,70979000.0,70.979,30000000.0,30.0,40979000.0,40.979,42.26602234463714,57.73397765536286,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,45964000.0,45.964,15000000.0,15.0,30964000.0,30.964,32.634235488643284,67.36576451135672,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,21102000.0,21.102,5900000.0,5.9,15202000.0,15.202,27.959435124632737,72.04056487536727,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,NC,NORTH CAROLINA,11210000.0,11.21,2300000.0,2.3,8910000.0,8.91,20.517395182872434,79.48260481712755,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,NC,NORTH CAROLINA,70035000.0,70.035,29000000.0,29.0,41035000.0,41.035,41.40786749482402,58.59213250517599,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,50348000.0,50.348,16000000.0,16.0,34348000.0,34.348,31.778819416858667,68.22118058314133,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,25522000.0,25.522,7000000.0,7.0,18522000.0,18.522,27.42731760833791,72.57268239166208,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,NC,NORTH CAROLINA,6499000.0,6.499,2000000.0,2.0,4499000.0,4.499,30.773965225419296,69.2260347745807,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,NC,NORTH CAROLINA,67474000.0,67.474,33000000.0,33.0,34474000.0,34.474,48.90772742093251,51.09227257906749,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,43592000.0,43.592,12500000.0,12.5,31092000.0,31.092,28.674986236006607,71.3250137639934,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,25532000.0,25.532,6100000.0,6.1,19432000.0,19.432,23.891587028043237,76.10841297195675,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,NC,NORTH CAROLINA,8273000.0,8.273,1400000.0,1.4,6873000.0,6.873,16.922519037833915,83.07748096216608,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,NC,NORTH CAROLINA,89582000.0,89.582,42000000.0,42.0,47582000.0,47.582,46.884418744837134,53.115581255162866,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,NC,NORTH CAROLINA,50750000.0,50.75,15000000.0,15.0,35750000.0,35.75,29.55665024630542,70.44334975369459,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,NC,NORTH CAROLINA,24818000.0,24.818,6200000.0,6.2,18618000.0,18.618,24.981867999032957,75.01813200096703,2024-01-09 15:00:00
